method,iteration,teacher_teacher,student_teacher_1,student_teacher_2,student_teacher_mean,student_ema,buffers_unchanged
AD-MT,37,0.9590718150138855,0.9590718150138855,0.9999999403953552,0.9795358777046204,,True
AD-MT,38,0.9603475332260132,0.9603475332260132,0.9999998807907104,0.9801737070083618,,True
AD-MT,39,0.935476541519165,0.935476541519165,1.0,0.9677382707595825,,True
AD-MT,40,0.9292589426040649,0.9292589426040649,0.9999998807907104,0.9646294116973877,,True
AD-MT,41,0.908907413482666,0.908907413482666,0.9999998807907104,0.9544536471366882,,True
AD-MT,42,0.9057044982910156,0.9057044982910156,1.0,0.9528522491455078,,True
AD-MT,43,0.8928903341293335,0.8928903341293335,0.9999999403953552,0.9464451372623444,,True
AD-MT,44,0.898017406463623,0.898017406463623,1.0,0.9490087032318115,,True
AD-MT,45,0.9924218058586121,0.9999999403953552,0.9924218058586121,0.9962108731269836,,True
AD-MT,46,0.9778993129730225,1.0,0.9778993129730225,0.9889496564865112,,True
AD-MT,47,0.9774892330169678,1.0,0.9774892330169678,0.9887446165084839,,True
AD-MT,48,0.9651933908462524,1.0000001192092896,0.9651933908462524,0.982596755027771,,True
AD-MT,49,0.9702750444412231,0.9999998807907104,0.9702750444412231,0.9851374626159668,,True
AD-MT,50,0.9651979207992554,1.0,0.9651979207992554,0.9825989603996277,,True
AD-MT,51,0.9546008706092834,1.0,0.9546008706092834,0.9773004353046417,,True
AD-MT,52,0.9514915943145752,0.9999999403953552,0.9514915943145752,0.9757457673549652,,True
AD-MT,53,0.9597684741020203,1.0000001192092896,0.9597684741020203,0.9798842966556549,,True
AD-MT,54,0.9601625204086304,1.0,0.9601625204086304,0.9800812602043152,,True
AD-MT,55,0.9623129963874817,0.9999998807907104,0.9623129963874817,0.9811564385890961,,True
AD-MT,56,0.9380785822868347,1.000000238418579,0.9380785822868347,0.9690394103527069,,True
AD-MT,57,0.9414884448051453,0.9999999403953552,0.9414884448051453,0.9707441926002502,,True
AD-MT,58,0.9286496043205261,1.0,0.9286496043205261,0.9643248021602631,,True
AD-MT,59,0.9932193756103516,0.9932193756103516,1.0,0.9966096878051758,,True
AD-MT,60,0.9848953485488892,0.9848953485488892,1.0,0.9924476742744446,,True
AD-MT,61,0.9821586608886719,1.0,0.9821586608886719,0.9910793304443359,,True
AD-MT,62,0.9710534811019897,0.9999999403953552,0.9710534811019897,0.9855267107486725,,True
AD-MT,63,0.9934707283973694,0.9934707283973694,1.0,0.9967353641986847,,True
AD-MT,64,0.9870090484619141,0.9870090484619141,1.0,0.993504524230957,,True
AD-MT,65,0.9768006205558777,0.9768006205558777,0.9999999403953552,0.9884002804756165,,True
AD-MT,66,0.9870910048484802,0.9999999403953552,0.9870910048484802,0.9935454726219177,,True
AD-MT,67,0.9677643775939941,0.9999998807907104,0.9677643775939941,0.9838821291923523,,True
AD-MT,68,0.9615339040756226,1.0,0.9615339040756226,0.9807669520378113,,True
AD-MT,69,0.9643923044204712,1.0,0.9643923044204712,0.9821961522102356,,True
AD-MT,70,0.9528458118438721,1.0,0.9528458118438721,0.976422905921936,,True
AD-MT,71,0.9400922060012817,1.0,0.9400922060012817,0.9700461030006409,,True
AD-MT,72,0.9587851762771606,1.0,0.9587851762771606,0.9793925881385803,,True
AD-MT,73,0.9575583338737488,1.0,0.9575583338737488,0.9787791669368744,,True
AD-MT,74,0.9521728754043579,0.9999999403953552,0.9521728754043579,0.9760864078998566,,True
AD-MT,75,0.9274329543113708,1.0000001192092896,0.9274329543113708,0.9637165367603302,,True
AD-MT,76,0.9292927384376526,0.9999998807907104,0.9292927384376526,0.9646463096141815,,True
AD-MT,77,0.9832718372344971,0.9832718372344971,0.9999999403953552,0.9916358888149261,,True
AD-MT,78,0.8863695859909058,0.8863695859909058,1.0,0.9431847929954529,,True
AD-MT,79,0.7687968611717224,0.7687968611717224,1.0,0.8843984305858612,,True
AD-MT,80,0.6510630249977112,0.6510630249977112,1.0,0.8255315124988556,,True
AD-MT,81,0.32536253333091736,0.32536253333091736,1.0000001192092896,0.6626813262701035,,True
AD-MT,82,0.3962858021259308,0.3962858021259308,1.0,0.6981429010629654,,True
AD-MT,83,0.43751007318496704,0.4253605604171753,0.9952123761177063,0.7102864682674408,,True
AD-MT,84,0.7821327447891235,0.837788462638855,0.9498676061630249,0.8938280344009399,,True
AD-MT,85,0.9109184145927429,0.9125723838806152,0.9619303941726685,0.9372513890266418,,True
AD-MT,86,0.8767011165618896,0.8852161169052124,0.9441115260124207,0.9146638214588165,,True
AD-MT,87,0.9001811742782593,0.8959649801254272,0.957677960395813,0.9268214702606201,,True
AD-MT,88,0.901948094367981,0.885945200920105,0.9660220742225647,0.9259836375713348,,True
AD-MT,89,0.8899407386779785,0.8791823983192444,0.9654468297958374,0.9223146140575409,,True
AD-MT,90,0.9004355669021606,0.8830417394638062,0.9610983729362488,0.9220700562000275,,True
AD-MT,91,0.8933785557746887,0.8720215559005737,0.9662741422653198,0.9191478490829468,,True
AD-MT,92,0.8857760429382324,0.8643709421157837,0.9731459617614746,0.9187584519386292,,True
AD-MT,93,0.9030313491821289,0.9005407094955444,0.9698289036750793,0.9351848065853119,,True
AD-MT,94,0.9169014692306519,0.89738929271698,0.960236668586731,0.9288129806518555,,True
AD-MT,95,0.9346688985824585,0.9115878939628601,0.9496405124664307,0.9306142032146454,,True
AD-MT,96,0.9546128511428833,0.9274784326553345,0.9398087859153748,0.9336436092853546,,True
AD-MT,97,0.9256213903427124,0.9109164476394653,0.9236149191856384,0.9172656834125519,,True
AD-MT,98,0.9581212997436523,0.931075930595398,0.9220697283744812,0.9265728294849396,,True
AD-MT,99,0.9443013668060303,0.911007821559906,0.8783141374588013,0.8946609795093536,,True
AD-MT,100,0.9527604579925537,0.9127048254013062,0.8640221357345581,0.8883634805679321,,True
AD-MT,101,0.9469588994979858,0.911219596862793,0.8566290140151978,0.8839243054389954,,True
AD-MT,102,0.9377782344818115,0.9584793448448181,0.9061932563781738,0.932336300611496,,True
AD-MT,103,0.9535044431686401,0.9627307057380676,0.921330988407135,0.9420308470726013,,True
AD-MT,104,0.9364519715309143,0.9604660272598267,0.8967441320419312,0.9286050796508789,,True
AD-MT,105,0.9436790347099304,0.9423666000366211,0.8872610926628113,0.9148138463497162,,True
AD-MT,106,0.9533677697181702,0.9640452265739441,0.931613028049469,0.9478291273117065,,True
AD-MT,107,0.9609483480453491,0.9278149604797363,0.8911001682281494,0.9094575643539429,,True
AD-MT,108,0.959532618522644,0.9094815850257874,0.8786048889160156,0.8940432369709015,,True
AD-MT,109,0.9669395685195923,0.7704722881317139,0.7498964667320251,0.7601843774318695,,True
AD-MT,110,0.9751678705215454,0.7846862077713013,0.7941620349884033,0.7894241213798523,,True
AD-MT,111,0.9718538522720337,0.9472878575325012,0.939103901386261,0.9431958794593811,,True
AD-MT,112,0.9651732444763184,0.9172405004501343,0.92008376121521,0.9186621308326721,,True
AD-MT,113,0.9723328351974487,0.8498576879501343,0.8721714019775391,0.8610145449638367,,True
AD-MT,114,0.9784979820251465,0.859944224357605,0.8927994966506958,0.8763718605041504,,True
AD-MT,115,0.9758690595626831,0.8253631591796875,0.8754326105117798,0.8503978848457336,,True
AD-MT,116,0.9737001657485962,0.8865514993667603,0.9212430715560913,0.9038972854614258,,True
AD-MT,117,0.9642064571380615,0.8465558290481567,0.9093673229217529,0.8779615759849548,,True
AD-MT,118,0.9666333198547363,0.8577873706817627,0.9019749164581299,0.8798811435699463,,True
AD-MT,119,0.9544448256492615,0.8539170026779175,0.9171528816223145,0.885534942150116,,True
AD-MT,120,0.9517853260040283,0.8310331106185913,0.9078044891357422,0.8694187998771667,,True
AD-MT,121,0.9514461755752563,0.8503302335739136,0.9243232011795044,0.887326717376709,,True
AD-MT,122,0.9569718837738037,0.8663244247436523,0.9240758419036865,0.8952001333236694,,True
AD-MT,123,0.9536852836608887,0.8628413677215576,0.9257441759109497,0.8942927718162537,,True
AD-MT,124,0.955838143825531,0.8698486685752869,0.9198906421661377,0.8948696553707123,,True
AD-MT,125,0.9614685773849487,0.7518327832221985,0.8178547620773315,0.784843772649765,,True
AD-MT,126,0.9519954919815063,0.810458779335022,0.8545600175857544,0.8325093984603882,,True
AD-MT,127,0.9682989120483398,0.6349733471870422,0.6867842674255371,0.6608788073062897,,True
AD-MT,128,0.9638214707374573,0.798498272895813,0.8328313827514648,0.8156648278236389,,True
AD-MT,129,0.9661315679550171,0.8688632845878601,0.8886998891830444,0.8787815868854523,,True
AD-MT,130,0.9448671340942383,0.4476889669895172,0.5484875440597534,0.4980882555246353,,True
AD-MT,131,0.9504990577697754,0.7907328605651855,0.8331115245819092,0.8119221925735474,,True
AD-MT,132,0.9492498636245728,0.6994906663894653,0.7463884949684143,0.7229395806789398,,True
AD-MT,133,0.941351592540741,0.6717053651809692,0.726483166217804,0.6990942656993866,,True
AD-MT,134,0.967651903629303,0.7891218066215515,0.8385303616523743,0.8138260841369629,,True
AD-MT,135,0.9719079732894897,0.8359581232070923,0.87364262342453,0.8548003733158112,,True
AD-MT,136,0.9658193588256836,0.6132081747055054,0.7074276208877563,0.6603178977966309,,True
AD-MT,137,0.9452686905860901,0.5512101054191589,0.6858605742454529,0.6185353398323059,,True
AD-MT,138,0.9373622536659241,0.6467870473861694,0.7816886305809021,0.7142378389835358,,True
AD-MT,139,0.9334424734115601,0.6890024542808533,0.8168559670448303,0.7529292106628418,,True
AD-MT,140,0.9621220827102661,0.8490046858787537,0.9133873581886292,0.8811960220336914,,True
AD-MT,141,0.9500933289527893,0.7935268878936768,0.8677107095718384,0.8306187987327576,,True
AD-MT,142,0.9575742483139038,0.816068172454834,0.8682317733764648,0.8421499729156494,,True
AD-MT,143,0.929485559463501,0.8381096124649048,0.7939499616622925,0.8160297870635986,,True
AD-MT,144,0.9363349080085754,0.7603704333305359,0.7925786972045898,0.7764745652675629,,True
AD-MT,145,0.9435955286026001,0.8148767352104187,0.8707523345947266,0.8428145349025726,,True
AD-MT,146,0.9496854543685913,0.8249128460884094,0.8897300958633423,0.8573214709758759,,True
AD-MT,147,0.9653087854385376,0.8929615020751953,0.9321098327636719,0.9125356674194336,,True
AD-MT,148,0.969829797744751,0.9266893267631531,0.9556769728660583,0.9411831498146057,,True
AD-MT,149,0.9587481021881104,0.8949646949768066,0.9354747533798218,0.9152197241783142,,True
AD-MT,150,0.9428616762161255,0.8391444087028503,0.8848426342010498,0.8619935214519501,,True
AD-MT,151,0.9573951363563538,0.8429652452468872,0.8720675706863403,0.8575164079666138,,True
AD-MT,152,0.9422551393508911,0.825415849685669,0.8643608689308167,0.8448883593082428,,True
AD-MT,153,0.9319179654121399,0.7642598152160645,0.8207947015762329,0.7925272583961487,,True
AD-MT,154,0.9236016273498535,0.772423267364502,0.8694559931755066,0.8209396302700043,,True
AD-MT,155,0.9486454725265503,0.6547547578811646,0.6674412488937378,0.6610980033874512,,True
AD-MT,156,0.9374340772628784,0.621817409992218,0.6124992370605469,0.6171583235263824,,True
AD-MT,157,0.9498816728591919,0.6801808476448059,0.7117027044296265,0.6959417760372162,,True
AD-MT,158,0.8892461061477661,0.5442485809326172,0.37607359886169434,0.46016108989715576,,True
AD-MT,159,0.9451481103897095,0.5853002667427063,0.5483571290969849,0.5668286979198456,,True
AD-MT,160,0.9729298949241638,0.8432861566543579,0.8879263401031494,0.8656062483787537,,True
AD-MT,161,0.9506272077560425,0.7292114496231079,0.7848806977272034,0.7570460736751556,,True
AD-MT,162,0.9565154314041138,0.5434163808822632,0.5415220260620117,0.5424692034721375,,True
AD-MT,163,0.9295771718025208,0.528843879699707,0.4742463231086731,0.5015451014041901,,True
AD-MT,164,0.9451587796211243,0.5935846567153931,0.5441926717758179,0.5688886642456055,,True
AD-MT,165,0.9678422212600708,0.6787855625152588,0.715286374092102,0.6970359683036804,,True
AD-MT,166,0.9576240181922913,0.6974315643310547,0.7645243406295776,0.7309779524803162,,True
AD-MT,167,0.9613271355628967,0.5492993593215942,0.6164200901985168,0.5828597247600555,,True
AD-MT,168,0.9689090251922607,0.7320923805236816,0.7882933616638184,0.76019287109375,,True
AD-MT,169,0.9695708751678467,0.7082149982452393,0.7019283771514893,0.7050716876983643,,True
AD-MT,170,0.9704314470291138,0.6354361772537231,0.6158352494239807,0.6256357133388519,,True
AD-MT,171,0.9670511484146118,0.6048351526260376,0.5816852450370789,0.5932601988315582,,True
AD-MT,172,0.9782657623291016,0.7830014228820801,0.7776341438293457,0.7803177833557129,,True
AD-MT,173,0.9732756018638611,0.7618729472160339,0.7553607821464539,0.7586168646812439,,True
AD-MT,174,0.9739891290664673,0.8340599536895752,0.8340638875961304,0.8340619206428528,,True
AD-MT,175,0.9682024717330933,0.7552743554115295,0.7317231297492981,0.7434987425804138,,True
AD-MT,176,0.9745706915855408,0.748931884765625,0.7466964721679688,0.7478141784667969,,True
AD-MT,177,0.9756571650505066,0.7508537769317627,0.7486785650253296,0.7497661709785461,,True
AD-MT,178,0.9607033729553223,0.6857222318649292,0.6733185052871704,0.6795203685760498,,True
AD-MT,179,0.9732262492179871,0.6874641180038452,0.7326314449310303,0.7100477814674377,,True
AD-MT,180,0.9770468473434448,0.6164953112602234,0.6789787411689758,0.6477370262145996,,True
AD-MT,181,0.9749701023101807,0.700332522392273,0.7268249988555908,0.7135787606239319,,True
AD-MT,182,0.9648952484130859,0.5031896829605103,0.43425220251083374,0.468720942735672,,True
AD-MT,183,0.9686932563781738,0.5617325305938721,0.5220456123352051,0.5418890714645386,,True
AD-MT,184,0.9755159616470337,0.7855902910232544,0.7920262217521667,0.7888082563877106,,True
AD-MT,185,0.9759254455566406,0.8406233787536621,0.8619124293327332,0.8512679040431976,,True
AD-MT,186,0.9694900512695312,0.7354696989059448,0.7635259032249451,0.749497801065445,,True
AD-MT,187,0.9625275135040283,0.626636266708374,0.6153078079223633,0.6209720373153687,,True
AD-MT,188,0.953562319278717,0.7583494186401367,0.7701927423477173,0.764271080493927,,True
AD-MT,189,0.9619216322898865,0.6952062249183655,0.7736541032791138,0.7344301640987396,,True
AD-MT,190,0.9651607871055603,0.8317601084709167,0.8793818950653076,0.8555710017681122,,True
AD-MT,191,0.9455848932266235,0.6959174275398254,0.763501763343811,0.7297095954418182,,True
AD-MT,192,0.9686784744262695,0.8410520553588867,0.884527325630188,0.8627896904945374,,True
AD-MT,193,0.9553757905960083,0.7453407645225525,0.823725163936615,0.7845329642295837,,True
AD-MT,194,0.9656273722648621,0.7722184658050537,0.8357218503952026,0.8039701581001282,,True
AD-MT,195,0.9739881157875061,0.8282877802848816,0.8718993663787842,0.8500935733318329,,True
AD-MT,196,0.9575608968734741,0.7284480333328247,0.8082695007324219,0.7683587670326233,,True
AD-MT,197,0.9608034491539001,0.7597046494483948,0.7904592752456665,0.7750819623470306,,True
AD-MT,198,0.9692625403404236,0.7801471948623657,0.8254433870315552,0.8027952909469604,,True
AD-MT,199,0.9773519039154053,0.7461978197097778,0.7969099283218384,0.7715538740158081,,True
AD-MT,200,0.9800660014152527,0.7615858316421509,0.7869569063186646,0.7742713689804077,,True
AD-MT,201,0.9561514854431152,0.5788072347640991,0.6408288478851318,0.6098180413246155,,True
AD-MT,202,0.9718796014785767,0.7530381679534912,0.7691231369972229,0.7610806524753571,,True
AD-MT,203,0.9815115332603455,0.8088045120239258,0.8272042870521545,0.8180043995380402,,True
AD-MT,204,0.9744025468826294,0.8029398918151855,0.8179985284805298,0.8104692101478577,,True
AD-MT,205,0.9658023118972778,0.7708243131637573,0.7619314789772034,0.7663778960704803,,True
AD-MT,206,0.9748561978340149,0.6675639152526855,0.6845205426216125,0.676042228937149,,True
AD-MT,207,0.9656962156295776,0.7296397686004639,0.7367241978645325,0.7331819832324982,,True
AD-MT,208,0.9796538949012756,0.826969563961029,0.83449387550354,0.8307317197322845,,True
AD-MT,209,0.9707536697387695,0.8310880661010742,0.850077211856842,0.8405826389789581,,True
AD-MT,210,0.9824254512786865,0.7992942333221436,0.8213505148887634,0.8103223741054535,,True
AD-MT,211,0.9593364000320435,0.7330100536346436,0.7227927446365356,0.7279013991355896,,True
AD-MT,212,0.9260448217391968,0.814590573310852,0.7313027381896973,0.7729466557502747,,True
AD-MT,213,0.9667623043060303,0.8311449289321899,0.8118757009506226,0.8215103149414062,,True
AD-MT,214,0.9603568315505981,0.7871087193489075,0.7546984553337097,0.7709035873413086,,True
AD-MT,215,0.9746708273887634,0.8458550572395325,0.8190901875495911,0.8324726223945618,,True
AD-MT,216,0.9793072938919067,0.8349049091339111,0.826756477355957,0.8308306932449341,,True
AD-MT,217,0.9885435104370117,0.8106745481491089,0.7934858202934265,0.8020801842212677,,True
AD-MT,218,0.9681582450866699,0.7650026679039001,0.7348906993865967,0.7499466836452484,,True
AD-MT,219,0.9630206823348999,0.7787270545959473,0.733748733997345,0.7562378942966461,,True
AD-MT,220,0.9756032824516296,0.8436945676803589,0.8167517781257629,0.8302231729030609,,True
AD-MT,221,0.9853252172470093,0.811652421951294,0.778253436088562,0.794952929019928,,True
AD-MT,222,0.9775011539459229,0.807185173034668,0.7615256309509277,0.7843554019927979,,True
AD-MT,223,0.9735466241836548,0.8539955615997314,0.804721474647522,0.8293585181236267,,True
AD-MT,224,0.9838871955871582,0.7246608734130859,0.7282835841178894,0.7264722287654877,,True
AD-MT,225,0.9809349775314331,0.8658105134963989,0.8384047746658325,0.8521076440811157,,True
AD-MT,226,0.9626343250274658,0.8278954029083252,0.7891899347305298,0.8085426688194275,,True
AD-MT,227,0.9833816289901733,0.8098615407943726,0.7952252626419067,0.8025434017181396,,True
AD-MT,228,0.987786054611206,0.8116446733474731,0.7971581220626831,0.8044013977050781,,True
AD-MT,229,0.9895110130310059,0.8034526705741882,0.793218731880188,0.7983357012271881,,True
AD-MT,230,0.9838783740997314,0.82572340965271,0.8112204074859619,0.8184719085693359,,True
AD-MT,231,0.9818335771560669,0.8086405992507935,0.8127149939537048,0.8106777966022491,,True
AD-MT,232,0.9872106313705444,0.7699446678161621,0.806179404258728,0.7880620360374451,,True
AD-MT,233,0.9877198934555054,0.849324107170105,0.8372904062271118,0.8433072566986084,,True
AD-MT,234,0.9807252287864685,0.8544456958770752,0.8340044021606445,0.8442250490188599,,True
AD-MT,235,0.9900745749473572,0.8854639530181885,0.8870338201522827,0.8862488865852356,,True
AD-MT,236,0.9906988143920898,0.8911116123199463,0.9010566473007202,0.8960841298103333,,True
AD-MT,237,0.9843288660049438,0.8979761600494385,0.8974332809448242,0.8977047204971313,,True
AD-MT,238,0.9748136401176453,0.8980025053024292,0.9120450615882874,0.9050237834453583,,True
AD-MT,239,0.9867458343505859,0.9006609916687012,0.9189432263374329,0.909802109003067,,True
AD-MT,240,0.9787445664405823,0.881477415561676,0.9062938690185547,0.8938856422901154,,True
AD-MT,241,0.9910303354263306,0.8723530173301697,0.8984423279762268,0.8853976726531982,,True
AD-MT,242,0.9525588750839233,0.8039533495903015,0.8850216865539551,0.8444875180721283,,True
AD-MT,243,0.9802967309951782,0.8788190484046936,0.893768310546875,0.8862936794757843,,True
AD-MT,244,0.9822689890861511,0.8501772284507751,0.8781431913375854,0.8641602098941803,,True
AD-MT,245,0.9758433103561401,0.7784600257873535,0.812885046005249,0.7956725358963013,,True
AD-MT,246,0.9800679087638855,0.7409988641738892,0.7872490882873535,0.7641239762306213,,True
AD-MT,247,0.9866984486579895,0.8870072364807129,0.9217308163642883,0.9043690264225006,,True
AD-MT,248,0.9769490957260132,0.8141238689422607,0.8589948415756226,0.8365593552589417,,True
AD-MT,249,0.9816834926605225,0.7677885293960571,0.8230842351913452,0.7954363822937012,,True
AD-MT,250,0.9858887791633606,0.7806940078735352,0.8229449987411499,0.8018195033073425,,True
AD-MT,251,0.9874340295791626,0.8605109453201294,0.8890874981880188,0.8747992217540741,,True
AD-MT,252,0.9905340671539307,0.8931477069854736,0.9034178853034973,0.8982827961444855,,True
AD-MT,253,0.9781971573829651,0.7843467593193054,0.7474147081375122,0.7658807337284088,,True
AD-MT,254,0.9791847467422485,0.5681202411651611,0.5195947289466858,0.5438574850559235,,True
AD-MT,255,0.9819931983947754,0.742723286151886,0.6917650699615479,0.7172441780567169,,True
AD-MT,256,0.9797929525375366,0.3770744502544403,0.32788050174713135,0.3524774760007858,,True
AD-MT,257,0.981132984161377,0.5788992643356323,0.5416940450668335,0.5602966547012329,,True
AD-MT,258,0.9841876029968262,0.7425144910812378,0.704364001750946,0.7234392464160919,,True
AD-MT,259,0.9905934929847717,0.8528425097465515,0.8371076583862305,0.844975084066391,,True
AD-MT,260,0.9861822128295898,0.6070317029953003,0.5800794959068298,0.5935555994510651,,True
AD-MT,261,0.9728671312332153,0.7468206882476807,0.6560384631156921,0.7014295756816864,,True
AD-MT,262,0.9819601774215698,0.8855489492416382,0.9159891605377197,0.900769054889679,,True
AD-MT,263,0.9724769592285156,0.8750861883163452,0.8745377063751221,0.8748119473457336,,True
AD-MT,264,0.98647141456604,0.9111263751983643,0.9425477981567383,0.9268370866775513,,True
AD-MT,265,0.9518160223960876,0.593339204788208,0.7219533920288086,0.6576462984085083,,True
AD-MT,266,0.9133018255233765,0.6571650505065918,0.8120063543319702,0.734585702419281,,True
AD-MT,267,0.9655691385269165,0.8768659830093384,0.9363600015640259,0.9066129922866821,,True
AD-MT,268,0.9688287973403931,0.9214017987251282,0.9607611894607544,0.9410814940929413,,True
AD-MT,269,0.9821439981460571,0.8003435730934143,0.8076298236846924,0.8039866983890533,,True
AD-MT,270,0.984840989112854,0.8148046135902405,0.800493597984314,0.8076491057872772,,True
AD-MT,271,0.9893327951431274,0.9019991159439087,0.9196016788482666,0.9108003973960876,,True
AD-MT,272,0.9906870722770691,0.842474102973938,0.8613351583480835,0.8519046306610107,,True
AD-MT,273,0.9872826337814331,0.819013237953186,0.8192121982574463,0.8191127181053162,,True
AD-MT,274,0.9904734492301941,0.8502410650253296,0.8682198524475098,0.8592304587364197,,True
AD-MT,275,0.9887638092041016,0.7112948894500732,0.7273880839347839,0.7193414866924286,,True
AD-MT,276,0.9918053150177002,0.8463173508644104,0.8572970628738403,0.8518072068691254,,True
AD-MT,277,0.9871580600738525,0.7742630243301392,0.7994318604469299,0.7868474423885345,,True
AD-MT,278,0.9934077262878418,0.8650950193405151,0.8778771162033081,0.8714860677719116,,True
AD-MT,279,0.9798820614814758,0.3885596692562103,0.4689411222934723,0.4287503957748413,,True
AD-MT,280,0.9783587455749512,0.720859169960022,0.7771116495132446,0.7489854097366333,,True
AD-MT,281,0.9948093891143799,0.8596413135528564,0.8725719451904297,0.8661066293716431,,True
AD-MT,282,0.9696799516677856,0.5917465090751648,0.6935282349586487,0.6426373720169067,,True
AD-MT,283,0.9826250076293945,0.7976056337356567,0.839091420173645,0.8183485269546509,,True
AD-MT,284,0.9837068319320679,0.7777416110038757,0.8260425329208374,0.8018920719623566,,True
AD-MT,285,0.9093795418739319,0.586146354675293,0.7562392354011536,0.6711927950382233,,True
AD-MT,286,0.9637550115585327,0.8175109624862671,0.8677178025245667,0.8426143825054169,,True
AD-MT,287,0.9667865037918091,0.81182861328125,0.8731433153152466,0.8424859642982483,,True
AD-MT,288,0.9031193852424622,0.6372612714767456,0.8201954960823059,0.7287283837795258,,True
AD-MT,289,0.9501441717147827,0.8005250096321106,0.8852898478507996,0.8429074287414551,,True
AD-MT,290,0.9663580656051636,0.878445029258728,0.9223623275756836,0.9004036784172058,,True
AD-MT,291,0.9817332029342651,0.909386396408081,0.927567720413208,0.9184770584106445,,True
AD-MT,292,0.9824783802032471,0.8499597311019897,0.9007081985473633,0.8753339648246765,,True
AD-MT,293,0.9909390807151794,0.9045697450637817,0.9227455854415894,0.9136576652526855,,True
AD-MT,294,0.9797661304473877,0.856101393699646,0.9086240530014038,0.8823627233505249,,True
AD-MT,295,0.9793543219566345,0.7622936964035034,0.8201924562454224,0.7912430763244629,,True
AD-MT,296,0.988605260848999,0.8540619611740112,0.8878939151763916,0.8709779381752014,,True
AD-MT,297,0.9873620271682739,0.8261558413505554,0.870468258857727,0.8483120501041412,,True
AD-MT,298,0.9908216595649719,0.8614146113395691,0.8889642953872681,0.8751894533634186,,True
AD-MT,299,0.9873573184013367,0.7184573411941528,0.7585766911506653,0.7385170161724091,,True
AD-MT,300,0.9946916699409485,0.9293563365936279,0.9404491782188416,0.9349027574062347,,True
AD-MT,301,0.9888715147972107,0.7493702173233032,0.7734414339065552,0.7614058256149292,,True
AD-MT,302,0.9918838143348694,0.840954601764679,0.850750744342804,0.8458526730537415,,True
AD-MT,303,0.9887938499450684,0.8417778015136719,0.8668911457061768,0.8543344736099243,,True
